device_uptime_ms,breath_carrier_g,breath_baseline_g,breath_detrended_g,breath_filtered_g,slope_g,amplitude_threshold_g,last_peak_value_g,last_trough_value_g,dynamic_acc_norm_g,gyro_norm_dps,motion_level_code,reject_reason_code,has_peak,has_trough,accepted_cycle_count,peak_trough_balance,acc_raw_x,acc_raw_y,acc_raw_z,gyro_raw_x,gyro_raw_y,gyro_raw_z
248048,0.64038,0.64816,-0.00778,-0.00530,0.00018,0.01693,0.01056,-0.00824,0.01323,26.27704,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1716,-12180,10492,2117,583,-2651
248068,0.67407,0.64832,0.02576,0.00489,0.00138,0.01693,0.01056,-0.00824,0.00511,26.55399,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1704,-12096,11044,2110,975,-2588
248088,0.62451,0.64817,-0.02366,-0.00448,0.00009,0.01693,0.01056,-0.00824,0.01851,26.19841,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1920,-12256,10232,2014,705,-2688
248108,0.62549,0.64804,-0.02255,-0.01041,-0.00063,0.01693,0.01056,-0.00824,0.02203,26.77000,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1860,-12176,10248,2269,782,-2557
248128,0.64014,0.64799,-0.00785,-0.00957,-0.00045,0.01693,0.01056,-0.00824,0.01795,27.03788,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1720,-12080,10488,2273,847,-2581
248148,0.65845,0.64805,0.01040,-0.00303,0.00039,0.01693,0.01056,-0.00824,0.00820,25.49708,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1704,-12032,10788,1956,709,-2613
248168,0.63208,0.64796,-0.01588,-0.00724,-0.00017,0.01693,0.01056,-0.00824,0.02100,25.78658,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1744,-12124,10356,1988,692,-2642
248188,0.65308,0.64799,0.00509,-0.00320,0.00034,0.01693,0.01056,-0.00824,0.00710,26.20613,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1804,-12120,10700,2105,740,-2609
248208,0.64014,0.64794,-0.00780,-0.00471,0.00012,0.01693,0.01056,-0.00824,0.01577,25.75390,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1800,-12116,10488,2054,712,-2580
248228,0.64014,0.64789,-0.00776,-0.00571,-0.00002,0.01693,0.01056,-0.00824,0.01588,26.74531,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1756,-12120,10488,2180,758,-2636
248248,0.63867,0.64784,-0.00917,-0.00685,-0.00015,0.01693,0.01056,-0.00824,0.01623,25.94358,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1708,-12140,10464,2152,751,-2521
248268,0.64478,0.64782,-0.00304,-0.00560,0.00002,0.01693,0.01056,-0.00824,0.01597,26.52574,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1756,-12052,10564,2138,738,-2638
248288,0.63892,0.64777,-0.00885,-0.00667,-0.00011,0.01693,0.01056,-0.00824,0.02155,26.87647,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1740,-12016,10468,2104,752,-2721
248308,0.64771,0.64777,-0.00006,-0.00451,0.00016,0.01693,0.01056,-0.00824,0.01106,26.19895,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1820,-12108,10612,2118,723,-2602
248328,0.64600,0.64776,-0.00176,-0.00361,0.00025,0.01693,0.01056,-0.00824,0.00737,26.14268,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1800,-12216,10584,2132,757,-2571
248348,0.65015,0.64777,0.00238,-0.00165,0.00045,0.01693,0.01056,-0.00824,0.00501,26.17656,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1720,-12220,10652,2079,787,-2611
248368,0.62109,0.64761,-0.02652,-0.00980,-0.00058,0.01693,0.01056,-0.00824,0.02848,26.55162,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-12116,10176,2197,771,-2584
248388,0.67163,0.64775,0.02388,0.00124,0.00082,0.01693,0.01056,-0.00824,0.00297,26.08382,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1652,-12092,11004,2133,729,-2568
248408,0.61768,0.64757,-0.02990,-0.00897,-0.00051,0.01693,0.01056,-0.00824,0.02959,26.80754,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1812,-12128,10120,2230,754,-2606
248428,0.65918,0.64764,0.01154,-0.00225,0.00036,0.01693,0.01056,-0.00824,0.00585,26.47486,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1712,-12072,10800,2122,713,-2649
248448,0.63159,0.64755,-0.01596,-0.00675,-0.00022,0.01693,0.01056,-0.00824,0.01842,26.36866,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1648,-12200,10348,2097,712,-2651
248468,0.63501,0.64747,-0.01246,-0.00862,-0.00042,0.01693,0.01056,-0.00824,0.02079,26.78626,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1768,-12084,10404,2167,778,-2648
248488,0.63892,0.64742,-0.00850,-0.00859,-0.00037,0.01693,0.01056,-0.00824,0.01783,26.36737,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1776,-12092,10468,2224,774,-2527
248508,0.64185,0.64739,-0.00554,-0.00759,-0.00020,0.01693,0.01056,-0.00824,0.01467,27.31290,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1744,-12124,10516,2263,868,-2632
248528,0.63501,0.64731,-0.01230,-0.00914,-0.00036,0.01693,0.01056,-0.00824,0.01747,26.91082,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1740,-12160,10404,2243,833,-2589
248548,0.64648,0.64731,-0.00082,-0.00642,0.00001,0.01693,0.01056,-0.00824,0.01589,26.99697,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-12032,10592,2293,803,-2570
248568,0.64331,0.64728,-0.00397,-0.00562,0.00010,0.01693,0.01056,-0.00824,0.01538,26.93056,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1768,-12084,10540,2276,764,-2585
248588,0.64868,0.64729,0.00139,-0.00332,0.00036,0.01693,0.01056,-0.00824,0.01937,27.38357,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1648,-11936,10628,2282,765,-2660
248608,0.65259,0.64732,0.00526,-0.00051,0.00066,0.01693,0.01056,-0.00824,0.01218,26.79696,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1716,-12028,10692,2229,740,-2609
248628,0.65210,0.64735,0.00475,0.00122,0.00079,0.01693,0.01056,-0.00824,0.00898,26.53865,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1836,-12088,10684,2265,762,-2525
248648,0.63965,0.64731,-0.00766,-0.00169,0.00034,0.01693,0.01056,-0.00824,0.01646,26.86430,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1688,-12124,10480,2257,760,-2591
248668,0.64575,0.64730,-0.00155,-0.00165,0.00031,0.01693,0.01056,-0.00824,0.01326,27.24154,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1764,-12096,10580,2273,774,-2640
248688,0.64844,0.64730,0.00113,-0.00074,0.00038,0.01693,0.01056,-0.00824,0.01169,27.11856,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-12096,10624,2277,773,-2615
248708,0.64453,0.64729,-0.00276,-0.00140,0.00025,0.01693,0.01056,-0.00824,0.01545,26.79737,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1828,-12056,10560,2258,747,-2582
248728,0.65039,0.64731,0.00308,0.00007,0.00040,0.01693,0.01056,-0.00824,0.01021,27.14585,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1820,-12088,10656,2285,745,-2621
248748,0.65186,0.64733,0.00452,0.00153,0.00053,0.01693,0.01056,-0.00824,0.01310,26.85431,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1760,-12012,10680,2287,749,-2566
248768,0.63818,0.64728,-0.00909,-0.00195,0.00005,0.01693,0.01056,-0.00824,0.02145,26.88809,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1772,-12024,10456,2313,748,-2549
248788,0.64478,0.64726,-0.00249,-0.00213,0.00002,0.01693,0.01056,-0.00824,0.02166,27.39987,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1828,-11916,10564,2313,744,-2642
248808,0.65405,0.64730,0.00675,0.00078,0.00037,0.01693,0.01056,-0.00824,0.01201,27.26560,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1676,-12016,10716,2315,745,-2616
248828,0.65552,0.64735,0.00816,0.00320,0.00061,0.01693,0.01056,-0.00824,0.00971,26.78699,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1628,-12052,10740,2286,731,-2560
248848,0.65308,0.64739,0.00569,0.00402,0.00064,0.01693,0.01056,-0.00824,0.01467,27.08063,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1644,-11976,10700,2241,717,-2655
248868,0.64795,0.64739,0.00056,0.00289,0.00042,0.01693,0.01056,-0.00824,0.01375,26.46583,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1664,-12068,10616,2264,699,-2531
248888,0.63867,0.64734,-0.00867,-0.00090,-0.00008,0.01693,-0.00023,-0.00824,0.02353,26.56768,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1796,-11968,10464,2270,695,-2545
248908,0.65698,0.64740,0.00959,0.00254,0.00034,0.01693,-0.00023,-0.00824,0.01180,26.95241,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1688,-11976,10764,2265,759,-2600
248928,0.65527,0.64744,0.00783,0.00428,0.00051,0.01693,-0.00023,-0.00824,0.00996,26.09807,0.00000,5.00000,1.00000,1.00000,30.00000,4294966784.00000,1700,-12040,10736,2222,715,-2498
248948,0.63721,0.64738,-0.01018,-0.00046,-0.00012,0.01693,0.00054,-0.00824,0.01731,26.94534,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1716,-12136,10440,2277,732,-2596
248968,0.65405,0.64742,0.00663,0.00186,0.00017,0.01693,0.00054,-0.00824,0.01555,27.30678,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1716,-11932,10716,2268,763,-2659
248988,0.64990,0.64744,0.00247,0.00206,0.00018,0.01693,0.00054,-0.00824,0.01639,26.34466,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1704,-11976,10648,2231,750,-2524
249008,0.63989,0.64739,-0.00750,-0.00107,-0.00022,0.01693,0.00077,-0.00824,0.02245,27.50233,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1888,-11960,10484,2318,818,-2634
249028,0.65308,0.64743,0.00565,0.00113,0.00007,0.01693,0.00077,-0.00824,0.01281,26.14622,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1680,-12012,10700,2107,604,-2632
249048,0.62720,0.64730,-0.02011,-0.00584,-0.00077,0.01693,0.00077,-0.00824,0.02562,27.51696,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1800,-12084,10276,2328,764,-2644
249068,0.63867,0.64725,-0.00858,-0.00674,-0.00079,0.01693,0.00077,-0.00824,0.02609,27.29308,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1768,-11916,10464,2361,774,-2571
249088,0.66504,0.64736,0.01768,0.00127,0.00027,0.01693,0.00077,-0.00824,0.00671,26.41348,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1700,-11968,10896,2183,645,-2606
249108,0.64380,0.64734,-0.00354,-0.00031,0.00004,0.01693,0.00077,-0.00824,0.01748,26.87079,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1816,-12024,10548,2203,605,-2678
249128,0.65771,0.64740,0.01031,0.00318,0.00046,0.01693,0.00077,-0.00824,0.00178,26.98755,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1676,-12188,10776,2365,728,-2525
249148,0.66504,0.64751,0.01753,0.00789,0.00097,0.01693,0.00077,-0.00824,0.00329,27.07985,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1756,-12036,10896,2352,688,-2565
249168,0.64478,0.64749,-0.00271,0.00441,0.00043,0.01693,0.00077,-0.00824,0.01813,27.04686,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1760,-12004,10564,2362,676,-2553
249188,0.64844,0.64750,0.00094,0.00328,0.00025,0.01693,0.00077,-0.00824,0.02046,27.31514,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1756,-11900,10624,2369,703,-2588
249208,0.66089,0.64758,0.01331,0.00657,0.00061,0.01693,0.00077,-0.00824,0.01151,26.70765,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1692,-11924,10828,2302,725,-2533
249228,0.65186,0.64760,0.00425,0.00581,0.00045,0.01693,0.00077,-0.00824,0.01908,27.04882,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1812,-11872,10680,2247,740,-2638
249248,0.66016,0.64768,0.01248,0.00800,0.00066,0.01693,0.00077,-0.00824,0.00960,27.02649,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1784,-11964,10816,2274,725,-2615
249268,0.65210,0.64770,0.00440,0.00682,0.00044,0.01693,0.00077,-0.00824,0.01686,27.14574,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1796,-11920,10684,2313,714,-2605
249288,0.65356,0.64774,0.00583,0.00650,0.00035,0.01693,0.00077,-0.00824,0.01490,26.87912,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1700,-11956,10708,2266,695,-2604
249308,0.63452,0.64766,-0.01314,0.00006,-0.00047,0.01693,0.00397,-0.00824,0.02499,27.39182,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1764,-12000,10396,2331,644,-2651
249328,0.67603,0.64783,0.02820,0.00929,0.00069,0.01693,0.00397,-0.00824,0.00160,25.94236,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1648,-11924,11076,2196,705,-2496
249348,0.65015,0.64784,0.00230,0.00700,0.00034,0.01693,0.00397,-0.00824,0.02006,26.90191,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1728,-11888,10652,2254,689,-2620
249368,0.66138,0.64792,0.01345,0.00912,0.00055,0.01693,0.00397,-0.00824,0.01151,26.56027,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1780,-11904,10836,2254,672,-2564
249388,0.65771,0.64798,0.00973,0.00933,0.00051,0.01693,0.00397,-0.00824,0.01459,25.66532,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1792,-11888,10776,2169,692,-2474
249408,0.65576,0.64803,0.00773,0.00881,0.00039,0.01693,0.00397,-0.00824,0.01681,26.52920,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1816,-11864,10744,2240,671,-2571
249428,0.65796,0.64809,0.00987,0.00916,0.00038,0.01693,0.00397,-0.00824,0.01100,26.63261,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1820,-11960,10780,2293,734,-2525
249448,0.66089,0.64817,0.01272,0.01033,0.00048,0.01693,0.00397,-0.00824,0.01144,26.86044,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1812,-11908,10828,2291,771,-2557
249468,0.65381,0.64820,0.00561,0.00879,0.00023,0.01693,0.00397,-0.00824,0.02098,27.18866,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1868,-11792,10712,2288,776,-2617
249488,0.64893,0.64820,0.00072,0.00615,-0.00011,0.01693,0.00707,-0.00824,0.02366,26.83233,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1796,-11816,10632,2315,755,-2535
249508,0.65356,0.64824,0.00533,0.00588,-0.00013,0.01693,0.00707,-0.00824,0.01912,26.54530,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1632,-11872,10708,2276,753,-2519
249528,0.66333,0.64833,0.01500,0.00888,0.00025,0.01693,0.00707,-0.00824,0.01078,26.70914,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1720,-11900,10868,2240,733,-2586
249548,0.65820,0.64839,0.00982,0.00919,0.00025,0.01693,0.00707,-0.00824,0.01729,26.60830,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1716,-11832,10784,2239,757,-2562
249568,0.66357,0.64848,0.01510,0.01113,0.00046,0.01693,0.00707,-0.00824,0.01252,26.41387,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1756,-11852,10872,2223,680,-2563
249588,0.66040,0.64855,0.01185,0.01137,0.00043,0.01693,0.00707,-0.00824,0.01404,26.25662,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1820,-11856,10820,2180,703,-2566
249608,0.65649,0.64860,0.00790,0.01024,0.00024,0.01693,0.00707,-0.00824,0.01930,26.39155,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1692,-11816,10756,2203,732,-2562
249628,0.65625,0.64864,0.00761,0.00938,0.00011,0.01693,0.00707,-0.00824,0.01543,26.56993,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1732,-11900,10752,2228,739,-2570
249648,0.65234,0.64866,0.00368,0.00751,-0.00013,0.01693,0.00857,-0.00824,0.02239,26.78835,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1884,-11780,10688,2220,719,-2621
249668,0.65820,0.64872,0.00948,0.00816,-0.00003,0.01693,0.00857,-0.00824,0.01805,26.82426,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-11812,10784,2222,699,-2631
249688,0.66479,0.64882,0.01598,0.01073,0.00028,0.01693,0.00857,-0.00824,0.01411,26.29877,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1660,-11812,10892,2198,742,-2547
249708,0.66113,0.64889,0.01224,0.01123,0.00031,0.01693,0.00857,-0.00824,0.01711,26.56531,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1716,-11792,10832,2192,699,-2611
249728,0.65186,0.64891,0.00295,0.00852,-0.00006,0.01693,0.00899,-0.00824,0.02391,26.61188,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-11776,10680,2206,704,-2606
249748,0.66040,0.64898,0.01142,0.00948,0.00006,0.01693,0.00899,-0.00824,0.01560,26.30795,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1636,-11848,10820,2101,721,-2635
249768,0.65576,0.64902,0.00674,0.00858,-0.00005,0.01693,0.00900,-0.00824,0.01853,25.88924,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1664,-11848,10744,2116,712,-2553
249788,0.64331,0.64898,-0.00567,0.00391,-0.00060,0.01693,0.00900,-0.00824,0.03174,26.12347,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1740,-11728,10540,2131,738,-2574
249808,0.66113,0.64906,0.01208,0.00659,-0.00021,0.01693,0.00900,-0.00824,0.01698,25.84037,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-11792,10832,2071,755,-2569
249828,0.66455,0.64915,0.01540,0.00948,0.00016,0.01693,0.00900,-0.00824,0.01471,25.93798,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1704,-11796,10888,1994,699,-2661
249848,0.64697,0.64914,-0.00216,0.00567,-0.00032,0.01693,0.00900,-0.00824,0.02489,25.40351,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1832,-11812,10600,2026,727,-2538
249868,0.66357,0.64922,0.01435,0.00852,0.00006,0.01693,0.00900,-0.00824,0.01396,26.00521,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1808,-11812,10872,1984,753,-2665
249888,0.65601,0.64926,0.00674,0.00794,-0.00001,0.01693,0.00900,-0.00824,0.01703,25.84719,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1864,-11848,10748,1945,718,-2677
249908,0.64722,0.64925,-0.00203,0.00467,-0.00040,0.01693,0.00900,-0.00824,0.03148,25.47149,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1844,-11660,10604,1954,834,-2573
249928,0.67139,0.64938,0.02200,0.01036,0.00033,0.01693,0.00900,-0.00824,0.01063,24.43577,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1756,-11776,11000,1695,640,-2639
249948,0.63721,0.64931,-0.01210,0.00299,-0.00060,0.01693,0.00900,-0.00824,0.02981,25.69750,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1764,-11856,10440,1890,798,-2669
249968,0.64941,0.64931,0.00010,0.00205,-0.00064,0.01693,0.00900,-0.00824,0.02212,25.61841,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1816,-11840,10640,1924,796,-2632
249988,0.67041,0.64944,0.02097,0.00826,0.00018,0.01693,0.00900,-0.00824,0.01460,24.29997,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1712,-11708,10984,1644,749,-2621
250008,0.64282,0.64940,-0.00658,0.00339,-0.00042,0.01693,0.00900,-0.00824,0.02607,24.84027,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1688,-11868,10532,1550,685,-2778
250028,0.65259,0.64942,0.00317,0.00332,-0.00038,0.01693,0.00900,-0.00824,0.01372,24.31080,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1784,-11984,10692,1691,814,-2573
250048,0.67163,0.64955,0.02208,0.00948,0.00040,0.01693,0.00900,-0.00824,0.00283,25.03510,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1808,-11940,11004,1683,743,-2715
250068,0.63916,0.64949,-0.01033,0.00298,-0.00042,0.01693,0.00900,-0.00824,0.01936,24.48153,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1824,-12048,10472,1703,736,-2616
250088,0.64331,0.64945,-0.00614,-0.00001,-0.00073,0.01693,0.00900,-0.00824,0.02284,24.16172,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1900,-11900,10540,1800,811,-2474
250108,0.65308,0.64947,0.00360,0.00118,-0.00050,0.01693,0.00900,-0.00824,0.01199,25.25123,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1832,-12008,10700,1826,799,-2640
250128,0.64917,0.64947,-0.00030,0.00069,-0.00050,0.01693,0.00900,-0.00824,0.01307,25.15997,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1812,-12044,10636,1857,793,-2605
250148,0.65430,0.64950,0.00480,0.00204,-0.00028,0.01693,0.00900,-0.00824,0.01319,25.55460,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1776,-11972,10720,1938,796,-2611
250168,0.66187,0.64957,0.01229,0.00540,0.00016,0.01693,0.00900,-0.00824,0.00445,25.79215,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-12060,10844,1922,804,-2660
250188,0.65698,0.64962,0.00736,0.00605,0.00022,0.01693,0.00900,-0.00824,0.00829,25.67740,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1728,-12048,10764,1937,777,-2638
250208,0.62671,0.64948,-0.02277,-0.00340,-0.00094,0.01693,0.00900,-0.00824,0.03513,25.46223,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1664,-11904,10268,1950,689,-2617
250228,0.67871,0.64966,0.02905,0.00724,0.00045,0.01693,0.00900,-0.00824,0.00128,25.27654,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1760,-11932,11120,1916,857,-2561
250248,0.62964,0.64954,-0.01990,-0.00166,-0.00067,0.01693,0.00900,-0.00824,0.02497,25.68985,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1772,-12068,10316,1914,759,-2662
250268,0.65259,0.64955,0.00303,-0.00012,-0.00041,0.01693,0.00900,-0.00824,0.01193,25.68752,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1860,-12012,10692,1978,774,-2610
250288,0.64771,0.64954,-0.00184,-0.00068,-0.00043,0.01693,0.00900,-0.00824,0.01823,24.71676,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1672,-11972,10612,1846,705,-2565
250308,0.64575,0.64952,-0.00377,-0.00170,-0.00050,0.01693,0.00900,-0.00824,0.01468,25.49006,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1744,-12068,10580,1889,730,-2655
250328,0.65503,0.64955,0.00548,0.00066,-0.00016,0.01693,0.00900,-0.00824,0.00784,25.79784,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1716,-12088,10732,1911,773,-2678
250348,0.64648,0.64954,-0.00305,-0.00056,-0.00028,0.01693,0.00900,-0.00824,0.01196,25.90687,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1832,-12104,10592,1942,854,-2649
250368,0.64648,0.64952,-0.00303,-0.00137,-0.00035,0.01693,0.00900,-0.00824,0.01135,26.12238,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1760,-12128,10592,1976,882,-2651
250388,0.64722,0.64950,-0.00229,-0.00167,-0.00034,0.01693,0.00900,-0.00824,0.01733,25.47686,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1748,-11988,10604,1974,854,-2552
250408,0.64795,0.64949,-0.00154,-0.00163,-0.00029,0.01693,0.00900,-0.00824,0.01637,25.98400,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1792,-11992,10616,1986,817,-2641
250428,0.64575,0.64947,-0.00372,-0.00232,-0.00034,0.01693,0.00900,-0.00824,0.01611,25.82491,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1748,-12036,10580,1974,798,-2629
250448,0.64136,0.64942,-0.00807,-0.00420,-0.00053,0.01693,0.00900,-0.00824,0.02144,25.65780,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1736,-11984,10508,1959,795,-2613
250468,0.64502,0.64940,-0.00438,-0.00426,-0.00047,0.01693,0.00900,-0.00824,0.01377,26.16635,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1788,-12092,10568,1979,748,-2697
250488,0.64697,0.64938,-0.00241,-0.00366,-0.00034,0.01693,0.00900,-0.00824,0.01681,25.77794,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1768,-12000,10600,1974,785,-2625
250508,0.63989,0.64933,-0.00943,-0.00555,-0.00053,0.01693,0.00900,-0.00824,0.01791,25.83389,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1832,-12068,10484,1980,798,-2626
250528,0.63696,0.64925,-0.01229,-0.00776,-0.00073,0.01693,0.00900,-0.00824,0.01771,25.81738,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1844,-12112,10436,1976,815,-2621
250548,0.63647,0.64917,-0.01270,-0.00939,-0.00084,0.01693,0.00900,-0.00824,0.02264,25.93851,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1788,-12020,10428,2012,859,-2600
250568,0.64160,0.64913,-0.00753,-0.00878,-0.00066,0.01693,0.00900,-0.00824,0.01835,25.88642,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1764,-12044,10512,1982,809,-2630
250588,0.64429,0.64910,-0.00481,-0.00748,-0.00043,0.01693,0.00900,-0.00824,0.01540,26.11617,0.00000,3.00000,1.00000,1.00000,30.00000,4294966784.00000,1832,-12060,10556,2012,816,-2644
