device_uptime_ms,raw_ir,raw_red,avg_ir,avg_red,detrended_ir,filtered_ir,beat_marker,bpm,contact_present,detector_filtered_ir,signal_amplitude
437800,253179,209055,253215,209043,28.02,-89.46,0.00,69.87,1,-27.84,0.44
437840,253146,209046,253213,209044,-4.09,-80.59,0.00,69.87,1,-23.39,0.44
437880,253137,209045,253210,209045,-10.73,-91.20,0.00,69.87,1,-19.52,0.44
437920,253159,209061,253206,209046,9.23,-46.76,0.00,69.87,1,-16.83,0.44
437960,253162,209042,253200,209046,10.03,-9.99,0.00,69.87,1,-15.25,0.44
438000,253181,209059,253194,209047,23.81,55.08,0.00,69.87,1,-12.40,0.44
438040,253197,209063,253187,209047,32.64,129.13,0.00,69.87,1,-7.58,0.44
438080,253149,209057,253178,209047,-12.59,67.47,0.00,69.87,1,-4.25,0.44
438120,253177,209070,253170,209048,12.64,86.00,0.00,69.87,1,-1.06,0.44
438160,253076,209044,253158,209048,-72.45,-124.20,1000.00,69.87,1,-2.98,32.72
438200,252931,209026,253141,209049,-178.31,-567.62,0.00,69.87,1,-15.40,32.72
438240,252776,209011,253115,209047,-273.31,-1164.29,0.00,69.87,1,-39.99,32.72
438280,252747,209016,253092,209045,-247.89,-1562.57,0.00,69.87,1,-75.76,32.72
438320,252745,209016,253074,209044,-204.91,-1759.76,0.00,69.87,1,-115.37,32.72
438360,252791,209038,253063,209045,-130.30,-1716.60,0.00,69.87,1,-149.38,32.72
438400,252863,209048,253058,209046,-47.80,-1465.13,0.00,69.87,1,-169.28,32.72
438440,252927,209060,253054,209048,13.28,-1107.74,0.00,69.87,1,-174.41,32.72
438480,252925,209051,253049,209048,9.25,-839.62,0.00,69.87,1,-168.31,32.72
438520,252968,209060,253043,209049,42.84,-541.79,0.00,69.87,1,-153.96,32.72
438560,252990,209075,253036,209049,53.17,-282.22,0.00,69.87,1,-135.66,32.72
438600,253041,209078,253032,209050,85.42,5.38,0.00,69.87,1,-115.18,32.72
438640,253090,209080,253031,209051,110.22,295.17,0.00,69.87,1,-91.24,32.72
438680,253153,209083,253032,209052,142.05,605.24,0.00,69.87,1,-64.21,32.72
438720,253224,209095,253036,209054,174.70,933.30,0.00,69.87,1,-33.20,32.72
438760,253281,209110,253040,209055,190.00,1229.58,0.00,69.87,1,0.60,32.72
438800,253299,209113,253045,209057,170.56,1409.35,0.00,69.87,1,34.75,32.72
438840,253304,209092,253051,209059,143.97,1479.37,0.00,69.87,1,66.26,32.72
438880,253295,209097,253058,209061,110.67,1446.09,0.00,69.87,1,92.02,32.72
438920,253233,209073,253061,209062,39.91,1233.30,0.00,69.87,1,108.14,32.72
438960,253250,209094,253064,209064,46.66,1085.15,0.00,69.87,1,116.71,32.72
439000,253184,209068,253064,209064,-15.86,804.54,1000.00,70.38,1,116.53,291.12
439040,253045,209049,253058,209064,-126.98,292.31,0.00,70.38,1,104.37,291.12
439080,252905,209015,253048,209062,-218.92,-349.95,0.00,70.38,1,80.12,291.12
439120,252874,209030,253036,209060,-204.94,-814.00,0.00,70.38,1,45.10,291.12
439160,252909,209032,253030,209060,-139.34,-1002.79,0.00,70.38,1,6.64,291.12
439200,252991,209048,253032,209061,-47.02,-906.30,0.00,70.38,1,-24.70,291.12
439240,253069,209062,253044,209063,25.41,-639.84,0.00,70.38,1,-41.20,291.12
439280,253121,209065,253059,209065,63.47,-331.52,0.00,70.38,1,-42.83,291.12
439320,253160,209064,253075,209067,84.03,-36.74,0.00,70.38,1,-33.05,291.12
439360,253165,209057,253090,209067,73.00,164.06,0.00,70.38,1,-17.99,291.12
439400,253214,209070,253104,209068,100.05,392.09,0.00,70.38,1,-0.37,291.12
439440,253233,209070,253116,209069,97.62,563.56,0.00,70.38,1,17.57,291.12
439480,253272,209065,253130,209069,112.03,735.34,0.00,70.38,1,35.48,291.12
439520,253298,209074,253144,209070,113.19,872.38,0.00,70.38,1,54.00,291.12
439560,253335,209076,253157,209070,123.16,1005.59,0.00,70.38,1,72.19,291.12
439600,253383,209087,253171,209070,140.34,1154.87,0.00,70.38,1,91.09,291.12
439640,253395,209092,253183,209071,124.92,1230.59,0.00,70.38,1,109.13,291.12
439680,253437,209089,253195,209071,136.88,1321.21,0.00,70.38,1,126.92,291.12
439720,253446,209091,253203,209071,119.62,1346.35,0.00,70.38,1,143.11,291.12
439760,253412,209073,253209,209069,70.22,1235.53,0.00,70.38,1,154.46,291.12
439800,253461,209083,253215,209068,97.77,1221.82,0.00,70.38,1,163.54,291.12
439840,253399,209067,253219,209067,29.33,1030.44,0.00,70.38,1,166.45,291.12
439880,253270,209044,253218,209065,-81.73,587.97,1000.00,69.97,1,158.97,209.28
439920,253108,209022,253213,209063,-199.86,-69.01,0.00,69.97,1,138.45,209.28
439960,253047,208998,253205,209059,-213.91,-618.54,0.00,69.97,1,103.83,209.28
440000,253021,208999,253198,209056,-196.72,-1001.80,0.00,69.97,1,60.57,209.28
440040,253041,208995,253198,209054,-144.91,-1163.96,0.00,69.97,1,17.58,209.28
440080,253085,209015,253205,209054,-82.75,-1126.35,0.00,69.97,1,-16.05,209.28
440120,253133,209026,253216,209054,-28.50,-953.79,0.00,69.97,1,-37.63,209.28
440160,253152,209028,253225,209054,-7.80,-764.54,0.00,69.97,1,-47.95,209.28
440200,253154,209032,253232,209053,-4.75,-608.88,0.00,69.97,1,-50.36,209.28
440240,253183,209042,253237,209052,19.89,-422.42,0.00,69.97,1,-47.40,209.28
440280,253188,209044,253239,209052,20.41,-275.61,0.00,69.97,1,-42.21,209.28
440320,253246,209053,253243,209051,64.30,-45.23,0.00,69.97,1,-33.79,209.28
440360,253270,209063,253247,209051,72.41,155.87,0.00,69.97,1,-22.15,209.28
440400,253305,209077,253250,209052,88.08,354.10,0.00,69.97,1,-8.00,209.28
440440,253348,209071,253255,209052,107.48,559.96,0.00,69.97,1,9.42,209.28
440480,253376,209071,253259,209052,111.09,730.06,0.00,69.97,1,27.80,209.28
440520,253401,209082,253263,209052,111.59,864.05,0.00,69.97,1,46.70,209.28
440560,253419,209090,253267,209053,106.27,954.50,0.00,69.97,1,65.00,209.28
440600,253439,209104,253269,209054,103.53,1017.83,0.00,69.97,1,81.63,209.28
440640,253464,209110,253272,209054,105.39,1072.14,0.00,69.97,1,96.65,209.28
440680,253437,209105,253272,209055,64.28,1005.97,0.00,69.97,1,108.08,209.28
440720,253466,209103,253273,209055,76.48,986.58,0.00,69.97,1,117.10,209.28
440760,253425,209103,253273,209057,29.09,846.34,0.00,69.97,1,121.63,209.28
440800,253286,209080,253266,209056,-90.12,422.21,1000.00,68.77,1,115.93,171.99
440840,253135,209053,253255,209056,-197.72,-192.65,0.00,68.77,1,97.46,171.99
440880,253036,209052,253246,209056,-243.31,-792.61,0.00,68.77,1,64.32,171.99
440920,253000,209062,253242,209058,-229.03,-1222.88,0.00,68.77,1,20.79,171.99
440960,253019,209059,253241,209060,-172.22,-1408.50,0.00,68.77,1,-23.39,171.99
441000,253065,209060,253242,209063,-103.50,-1371.87,0.00,68.77,1,-59.29,171.99
441040,253111,209061,253245,209065,-47.16,-1194.55,0.00,68.77,1,-82.41,171.99
441080,253137,209098,253247,209069,-17.34,-977.54,0.00,68.77,1,-92.99,171.99
441120,253136,209114,253247,209072,-15.05,-802.20,0.00,68.77,1,-94.79,171.99
441160,253152,209110,253247,209075,0.78,-623.66,0.00,68.77,1,-91.18,171.99
441200,253178,209120,253248,209079,21.95,-428.50,0.00,68.77,1,-84.38,171.99
441240,253190,209112,253249,209082,27.84,-260.72,0.00,68.77,1,-75.83,171.99
441280,253232,209101,253250,209084,57.27,-52.18,0.00,68.77,1,-64.32,171.99
441320,253254,209131,253251,209087,65.00,130.90,0.00,68.77,1,-50.48,171.99
441360,253276,209137,253251,209090,71.34,290.45,0.00,68.77,1,-35.26,171.99
441400,253306,209146,253251,209093,83.11,445.96,0.00,68.77,1,-18.47,171.99
441440,253316,209155,253250,209096,76.34,549.40,0.00,68.77,1,-2.06,171.99
441480,253323,209121,253248,209098,68.34,608.96,0.00,68.77,1,13.21,171.99
441520,253316,209132,253244,209100,50.30,607.77,0.00,68.77,1,26.19,171.99
441560,253348,209143,253241,209102,67.48,652.22,0.00,68.77,1,37.35,171.99
441600,253371,209153,253239,209104,74.20,704.63,0.00,68.77,1,47.50,171.99
441640,253334,209147,253233,209106,30.50,630.13,0.00,68.77,1,54.94,171.99
441680,253343,209144,253230,209107,32.39,577.01,0.00,68.77,1,60.87,171.99
441720,253225,209119,253220,209108,-70.20,264.73,1000.00,69.06,1,59.38,155.66
441760,253039,209096,253205,209108,-210.09,-348.16,0.00,69.06,1,43.65,155.66
441800,252882,209074,253188,209108,-301.02,-1066.24,0.00,69.06,1,12.45,155.66
441840,252817,209077,253176,209108,-300.12,-1624.00,0.00,69.06,1,-33.05,155.66
441880,252826,209078,253167,209110,-238.72,-1896.94,0.00,69.06,1,-83.41,155.66
441920,252858,209088,253162,209111,-169.52,-1927.13,0.00,69.06,1,-127.70,155.66
441960,252891,209106,253157,209112,-111.94,-1798.68,0.00,69.06,1,-158.90,155.66
442000,252932,209112,253151,209115,-58.17,-1556.54,0.00,69.06,1,-175.38,155.66
442040,252962,209109,253145,209116,-23.09,-1275.07,0.00,69.06,1,-179.66,155.66
442080,252961,209118,253138,209117,-19.75,-1046.70,0.00,69.06,1,-176.04,155.66
442110,253002,209128,253133,209118,17.42,-770.43,0.00,69.06,1,-166.18,155.66
442150,253021,209130,253128,209119,29.86,-522.11,0.00,69.06,1,-152.66,155.66
442190,253052,209129,253123,209119,49.91,-275.49,0.00,69.06,1,-136.54,155.66
442230,253069,209131,253118,209120,54.86,-70.05,0.00,69.06,1,-117.94,155.66
442270,253095,209129,253112,209121,66.30,120.38,0.00,69.06,1,-98.36,155.66
442310,253112,209158,253107,209122,68.30,274.20,0.00,69.06,1,-78.41,155.66
442350,253140,209151,253101,209122,78.97,422.35,0.00,69.06,1,-58.58,155.66
442390,253168,209146,253096,209122,87.72,561.01,0.00,69.06,1,-38.68,155.66
442430,253199,209167,253091,209123,97.34,694.58,0.00,69.06,1,-18.80,155.66
442470,253231,209171,253087,209125,106.06,821.78,0.00,69.06,1,1.39,155.66
442510,253227,209174,253084,209127,83.69,861.92,0.00,69.06,1,20.20,155.66
442550,253224,209167,253079,209128,66.16,846.95,0.00,69.06,1,36.43,155.66
442590,253209,209152,253072,209128,41.95,771.38,0.00,69.06,1,48.55,155.66
442630,253109,209133,253063,209127,-47.59,476.03,0.00,69.06,1,51.95,155.66
